Date,Report Number,Report Year,Region,Commodity,Type,Low Price,High Price,Imported Low Price,Imported High Price,Domestic Low Price,Domestic High Price
11/19/04,46,2004,FOREIGN,CHEESE,GORGONZOLA,,,3.69,5.94,2.49,2.53
11/19/04,46,2004,FOREIGN,CHEESE,"GOUDA, BABY ($/DOZEN) 10 OUNCE",,,27.8,31.7,,
11/19/04,46,2004,FOREIGN,CHEESE,"GOUDA, BABY ($/DOZEN) 10 OUNCE",,,27.8,31.7,,
11/19/04,46,2004,FOREIGN,CHEESE,"GOUDA, LARGE",,,0,0,,
11/19/04,46,2004,FOREIGN,CHEESE,"GOUDA, LARGE",,,0,0,,
11/19/04,46,2004,FOREIGN,CHEESE,JARLSBERG-(BRAND),,,2.95,4.09,,
11/19/04,46,2004,FOREIGN,CHEESE,JARLSBERG-(BRAND),,,2.95,4.09,,
11/19/04,46,2004,FOREIGN,CHEESE,PARMESAN (ITALY),,,0,0,3.425,3.535
11/19/04,46,2004,FOREIGN,CHEESE,PARMESAN (ITALY),,,0,0,3.425,3.535
11/19/04,46,2004,FOREIGN,CHEESE,PROVOLONE (ITALY),,,3.44,5.69,2.0275,2.25
11/19/04,46,2004,FOREIGN,CHEESE,PROVOLONE (ITALY),,,3.44,5.69,2.0275,2.25
11/19/04,46,2004,FOREIGN,CHEESE,REGGIANITO (ARGENTINE),,,2.69,3.29,,
11/19/04,46,2004,FOREIGN,CHEESE,REGGIANITO (ARGENTINE),,,2.69,3.29,,
11/19/04,46,2004,FOREIGN,CHEESE,ROMANO (COWS MILK),,,0,0,3.21,5.385
11/19/04,46,2004,FOREIGN,CHEESE,ROMANO (COWS MILK),,,0,0,3.21,5.385
11/19/04,46,2004,FOREIGN,CHEESE,ROMANO (ITALY),,,2.1,3.15,,
11/19/04,46,2004,FOREIGN,CHEESE,ROMANO (ITALY),,,2.1,3.15,,
11/19/04,46,2004,FOREIGN,CHEESE,ROQUEFORT,,,0,0,,
11/19/04,46,2004,FOREIGN,CHEESE,ROQUEFORT,,,0,0,,
11/19/04,46,2004,FOREIGN,CHEESE,SARDO ROMANO (ARGENTINE),,,2.85,3.29,,
11/19/04,46,2004,FOREIGN,CHEESE,SARDO ROMANO (ARGENTINE),,,2.85,3.29,,
11/19/04,46,2004,FOREIGN,CHEESE,SWISS CUTS AUSTRIAN,,,0,0,,
11/19/04,46,2004,FOREIGN,CHEESE,SWISS CUTS AUSTRIAN,,,0,0,,
11/19/04,46,2004,FOREIGN,CHEESE,SWISS CUTS FINNISH,,,2.59,2.85,,
11/19/04,46,2004,FOREIGN,CHEESE,SWISS CUTS FINNISH,,,2.59,2.85,,
11/19/04,46,2004,FOREIGN,CHEESE,SWISS CUTS SWITZERLAND,,,,,2.45,2.65
11/19/04,46,2004,FOREIGN,CHEESE,SWISS CUTS SWITZERLAND,,,,,2.45,2.65
11/26/04,47,2004,NORTHEAST,CHEESE,CHEDDAR SINGLE DAISIES,1.79,2.265,,,,
11/26/04,47,2004,NORTHEAST,CHEESE,CHEDDAR 10# PRINTS,1.8325,2.3475,,,,
11/26/04,47,2004,NORTHEAST,CHEESE,CHEDDAR SINGLE DAISIES,1.79,2.265,,,,
11/26/04,47,2004,NORTHEAST,CHEESE,CHEDDAR 10# PRINTS,1.8325,2.3475,,,,
11/26/04,47,2004,NORTHEAST,CHEESE,CHEDDAR 40# BLOCK,1.905,2.165,,,,
11/26/04,47,2004,NORTHEAST,CHEESE,CHEDDAR 40# BLOCK,1.905,2.165,,,,
11/26/04,47,2004,NORTHEAST,CHEESE,GRADE A SWISS CUTS 10 - 14#,2.45,2.65,,,,
11/26/04,47,2004,NORTHEAST,CHEESE,GRADE A SWISS CUTS 10 - 14#,2.45,2.65,,,,
11/26/04,47,2004,NORTHEAST,CHEESE,MUENSTER,2.005,2.2075,,,,
11/26/04,47,2004,NORTHEAST,CHEESE,MUENSTER,2.005,2.2075,,,,
11/26/04,47,2004,NORTHEAST,CHEESE,PROCESS 5# SLICED,1.9325,2.1725,,,,
11/26/04,47,2004,NORTHEAST,CHEESE,PROCESS 5# SLICED,1.9325,2.1725,,,,
11/26/04,47,2004,NORTHEAST,CHEESE,PROCESS 5# LOAF,1.9125,2.12,,,,
11/26/04,47,2004,NORTHEAST,CHEESE,PROCESS 5# LOAF,1.9125,2.12,,,,
11/26/04,47,2004,FOREIGN,CHEESE,BLUE,,,2.64,4.29,2.1475,3.6475
11/26/04,47,2004,FOREIGN,CHEESE,BLUE,,,2.64,4.29,2.1475,3.6475
11/26/04,47,2004,FOREIGN,CHEESE,EDAM 2 POUND,,,0,0,,
11/26/04,47,2004,FOREIGN,CHEESE,EDAM 2 POUND,,,0,0,,
11/26/04,47,2004,FOREIGN,CHEESE,EDAM 4 POUND,,,2.19,3.45,,
11/26/04,47,2004,FOREIGN,CHEESE,EDAM 4 POUND,,,2.19,3.45,,
11/26/04,47,2004,FOREIGN,CHEESE,GORGONZOLA,,,3.69,5.94,2.49,2.6625
11/26/04,47,2004,FOREIGN,CHEESE,GORGONZOLA,,,3.69,5.94,2.49,2.6625
11/26/04,47,2004,FOREIGN,CHEESE,"GOUDA, BABY ($/DOZEN) 10 OUNCE",,,27.8,31.7,,
11/26/04,47,2004,FOREIGN,CHEESE,"GOUDA, BABY ($/DOZEN) 10 OUNCE",,,27.8,31.7,,
11/26/04,47,2004,FOREIGN,CHEESE,"GOUDA, LARGE",,,0,0,,
11/26/04,47,2004,FOREIGN,CHEESE,"GOUDA, LARGE",,,0,0,,
11/26/04,47,2004,FOREIGN,CHEESE,JARLSBERG-(BRAND),,,2.95,4.09,,
11/26/04,47,2004,FOREIGN,CHEESE,JARLSBERG-(BRAND),,,2.95,4.09,,
11/26/04,47,2004,FOREIGN,CHEESE,PARMESAN (ITALY),,,0,0,3.5575,3.6675
11/26/04,47,2004,FOREIGN,CHEESE,PARMESAN (ITALY),,,0,0,3.5575,3.6675
11/26/04,47,2004,FOREIGN,CHEESE,PROVOLONE (ITALY),,,3.44,5.69,2.16,2.3825
11/26/04,47,2004,FOREIGN,CHEESE,PROVOLONE (ITALY),,,3.44,5.69,2.16,2.3825
11/26/04,47,2004,FOREIGN,CHEESE,REGGIANITO (ARGENTINE),,,2.69,3.29,,
11/26/04,47,2004,FOREIGN,CHEESE,REGGIANITO (ARGENTINE),,,2.69,3.29,,
11/26/04,47,2004,FOREIGN,CHEESE,ROMANO (COWS MILK),,,0,0,3.3425,5.5175
11/26/04,47,2004,FOREIGN,CHEESE,ROMANO (COWS MILK),,,0,0,3.3425,5.5175
11/26/04,47,2004,FOREIGN,CHEESE,ROMANO (ITALY),,,2.1,3.15,,
11/26/04,47,2004,FOREIGN,CHEESE,ROMANO (ITALY),,,2.1,3.15,,
11/26/04,47,2004,FOREIGN,CHEESE,ROQUEFORT,,,0,0,,
11/26/04,47,2004,FOREIGN,CHEESE,ROQUEFORT,,,0,0,,
11/26/04,47,2004,FOREIGN,CHEESE,SARDO ROMANO (ARGENTINE),,,2.85,3.29,,
11/26/04,47,2004,FOREIGN,CHEESE,SARDO ROMANO (ARGENTINE),,,2.85,3.29,,
11/26/04,47,2004,FOREIGN,CHEESE,SWISS CUTS AUSTRIAN,,,0,0,,
11/26/04,47,2004,FOREIGN,CHEESE,SWISS CUTS AUSTRIAN,,,0,0,,
11/26/04,47,2004,FOREIGN,CHEESE,SWISS CUTS FINNISH,,,2.59,2.85,,
11/26/04,47,2004,FOREIGN,CHEESE,SWISS CUTS FINNISH,,,2.59,2.85,,
11/26/04,47,2004,FOREIGN,CHEESE,SWISS CUTS SWITZERLAND,,,,,2.45,2.65
11/26/04,47,2004,FOREIGN,CHEESE,SWISS CUTS SWITZERLAND,,,,,2.45,2.65
11/26/04,47,2004,WEST,CHEESE,CHEDDAR 10# CUTS,2.065,2.285,,,,
11/26/04,47,2004,WEST,CHEESE,CHEDDAR 10# CUTS,2.065,2.285,,,,
11/26/04,47,2004,WEST,CHEESE,CHEDDAR 40# BLOCK,1.885,2.2375,,,,
11/26/04,47,2004,WEST,CHEESE,CHEDDAR 40# BLOCK,1.885,2.2375,,,,
11/26/04,47,2004,WEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.25,2.7,,,,
11/26/04,47,2004,WEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.25,2.7,,,,
11/26/04,47,2004,WEST,CHEESE,MONTEREY JACK 10#,2.075,2.235,,,,
11/26/04,47,2004,WEST,CHEESE,MONTEREY JACK 10#,2.075,2.235,,,,
11/26/04,47,2004,WEST,CHEESE,PROCESS 5# LOAF,1.855,2.115,,,,
11/26/04,47,2004,WEST,CHEESE,PROCESS 5# LOAF,1.855,2.115,,,,
11/26/04,47,2004,MIDWEST,CHEESE,BLUE 5#,2.615,2.7,,,,
11/26/04,47,2004,MIDWEST,CHEESE,BLUE 5#,2.615,2.7,,,,
11/26/04,47,2004,MIDWEST,CHEESE,BRICK AND/OR MUENSTER 5#,1.98,2.42,,,,
11/26/04,47,2004,MIDWEST,CHEESE,BRICK AND/OR MUENSTER 5#,1.98,2.42,,,,
11/26/04,47,2004,MIDWEST,CHEESE,CHEDDAR 40# BLOCK,1.88,2.265,,,,
11/26/04,47,2004,MIDWEST,CHEESE,CHEDDAR 40# BLOCK,1.88,2.265,,,,
11/26/04,47,2004,MIDWEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.45,2.95,,,,
11/26/04,47,2004,MIDWEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.45,2.95,,,,
11/26/04,47,2004,MIDWEST,CHEESE,MONTEREY JACK 10#,1.86,2.36,,,,
11/26/04,47,2004,MIDWEST,CHEESE,MONTEREY JACK 10#,1.86,2.36,,,,
11/26/04,47,2004,MIDWEST,CHEESE,MOZZARELLA 5 - 6#,1.89,2.365,,,,
11/26/04,47,2004,MIDWEST,CHEESE,MOZZARELLA 5 - 6#,1.89,2.365,,,,
11/26/04,47,2004,MIDWEST,CHEESE,PROCESS AMERICAN 5# LOAF,1.885,2.0625,,,,
11/26/04,47,2004,MIDWEST,CHEESE,PROCESS AMERICAN 5# LOAF,1.885,2.0625,,,,
12/3/04,48,2004,NORTHEAST,CHEESE,CHEDDAR SINGLE DAISIES,1.835,2.31,,,,
12/3/04,48,2004,NORTHEAST,CHEESE,CHEDDAR SINGLE DAISIES,1.835,2.31,,,,
12/3/04,48,2004,NORTHEAST,CHEESE,CHEDDAR 10# PRINTS,1.8775,2.3925,,,,
12/3/04,48,2004,NORTHEAST,CHEESE,CHEDDAR 40# BLOCK,1.9475,2.21,,,,
12/3/04,48,2004,NORTHEAST,CHEESE,CHEDDAR 40# BLOCK,1.9475,2.21,,,,
12/3/04,48,2004,NORTHEAST,CHEESE,CHEDDAR 10# PRINTS,1.8775,2.3925,,,,
12/3/04,48,2004,NORTHEAST,CHEESE,GRADE A SWISS CUTS 10 - 14#,2.45,2.65,,,,
12/3/04,48,2004,NORTHEAST,CHEESE,GRADE A SWISS CUTS 10 - 14#,2.45,2.65,,,,
12/3/04,48,2004,NORTHEAST,CHEESE,MUENSTER,2.05,2.2525,,,,
12/3/04,48,2004,NORTHEAST,CHEESE,MUENSTER,2.05,2.2525,,,,
12/3/04,48,2004,NORTHEAST,CHEESE,PROCESS 5# LOAF,1.97,2.1775,,,,
12/3/04,48,2004,NORTHEAST,CHEESE,PROCESS 5# LOAF,1.97,2.1775,,,,
12/3/04,48,2004,NORTHEAST,CHEESE,PROCESS 5# SLICED,1.99,2.23,,,,
12/3/04,48,2004,NORTHEAST,CHEESE,PROCESS 5# SLICED,1.99,2.23,,,,
12/3/04,48,2004,FOREIGN,CHEESE,BLUE,,,2.64,4.29,2.1925,3.6925
12/3/04,48,2004,FOREIGN,CHEESE,BLUE,,,2.64,4.29,2.1925,3.6925
12/3/04,48,2004,FOREIGN,CHEESE,EDAM 4 POUND,,,2.19,3.45,,
12/3/04,48,2004,FOREIGN,CHEESE,EDAM 2 POUND,,,0,0,,
12/3/04,48,2004,FOREIGN,CHEESE,EDAM 4 POUND,,,2.19,3.45,,
12/3/04,48,2004,FOREIGN,CHEESE,EDAM 2 POUND,,,0,0,,
12/3/04,48,2004,FOREIGN,CHEESE,GORGONZOLA,,,3.69,5.94,2.49,2.7075
12/3/04,48,2004,FOREIGN,CHEESE,GORGONZOLA,,,3.69,5.94,2.49,2.7075
12/3/04,48,2004,FOREIGN,CHEESE,"GOUDA, BABY ($/DOZEN) 10 OUNCE",,,27.8,31.7,,
12/3/04,48,2004,FOREIGN,CHEESE,"GOUDA, BABY ($/DOZEN) 10 OUNCE",,,27.8,31.7,,
12/3/04,48,2004,FOREIGN,CHEESE,"GOUDA, LARGE",,,0,0,,
12/3/04,48,2004,FOREIGN,CHEESE,"GOUDA, LARGE",,,0,0,,
12/3/04,48,2004,FOREIGN,CHEESE,JARLSBERG-(BRAND),,,2.95,4.09,,
12/3/04,48,2004,FOREIGN,CHEESE,JARLSBERG-(BRAND),,,2.95,4.09,,
12/3/04,48,2004,FOREIGN,CHEESE,PARMESAN (ITALY),,,0,0,3.6025,3.7125
12/3/04,48,2004,FOREIGN,CHEESE,PARMESAN (ITALY),,,0,0,3.6025,3.7125
12/3/04,48,2004,FOREIGN,CHEESE,PROVOLONE (ITALY),,,3.44,5.69,2.205,2.4275
12/3/04,48,2004,FOREIGN,CHEESE,PROVOLONE (ITALY),,,3.44,5.69,2.205,2.4275
12/3/04,48,2004,FOREIGN,CHEESE,REGGIANITO (ARGENTINE),,,2.69,3.29,,
12/3/04,48,2004,FOREIGN,CHEESE,REGGIANITO (ARGENTINE),,,2.69,3.29,,
12/3/04,48,2004,FOREIGN,CHEESE,ROMANO (COWS MILK),,,0,0,3.3875,5.5625
12/3/04,48,2004,FOREIGN,CHEESE,ROMANO (COWS MILK),,,0,0,3.3875,5.5625
12/3/04,48,2004,FOREIGN,CHEESE,ROMANO (ITALY),,,2.1,3.15,,
12/3/04,48,2004,FOREIGN,CHEESE,ROMANO (ITALY),,,2.1,3.15,,
12/3/04,48,2004,FOREIGN,CHEESE,ROQUEFORT,,,0,0,,
12/3/04,48,2004,FOREIGN,CHEESE,ROQUEFORT,,,0,0,,
12/3/04,48,2004,FOREIGN,CHEESE,SARDO ROMANO (ARGENTINE),,,2.85,3.29,,
12/3/04,48,2004,FOREIGN,CHEESE,SARDO ROMANO (ARGENTINE),,,2.85,3.29,,
12/3/04,48,2004,FOREIGN,CHEESE,SWISS CUTS AUSTRIAN,,,0,0,,
12/3/04,48,2004,FOREIGN,CHEESE,SWISS CUTS AUSTRIAN,,,0,0,,
12/3/04,48,2004,FOREIGN,CHEESE,SWISS CUTS FINNISH,,,2.59,2.85,,
12/3/04,48,2004,FOREIGN,CHEESE,SWISS CUTS FINNISH,,,2.59,2.85,,
12/3/04,48,2004,FOREIGN,CHEESE,SWISS CUTS SWITZERLAND,,,,,2.45,2.65
12/3/04,48,2004,FOREIGN,CHEESE,SWISS CUTS SWITZERLAND,,,,,2.45,2.65
12/3/04,48,2004,WEST,CHEESE,CHEDDAR 40# BLOCK,1.9275,2.28,,,,
12/3/04,48,2004,WEST,CHEESE,CHEDDAR 40# BLOCK,1.9275,2.28,,,,
12/3/04,48,2004,WEST,CHEESE,CHEDDAR 10# CUTS,2.1075,2.3275,,,,
12/3/04,48,2004,WEST,CHEESE,CHEDDAR 10# CUTS,2.1075,2.3275,,,,
12/3/04,48,2004,WEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.25,2.7,,,,
12/3/04,48,2004,WEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.25,2.7,,,,
12/3/04,48,2004,WEST,CHEESE,MONTEREY JACK 10#,2.1175,2.2775,,,,
12/3/04,48,2004,WEST,CHEESE,MONTEREY JACK 10#,2.1175,2.2775,,,,
12/3/04,48,2004,WEST,CHEESE,PROCESS 5# LOAF,1.9125,2.1725,,,,
12/3/04,48,2004,WEST,CHEESE,PROCESS 5# LOAF,1.9125,2.1725,,,,
12/3/04,48,2004,MIDWEST,CHEESE,BLUE 5#,2.66,2.7,,,,
12/3/04,48,2004,MIDWEST,CHEESE,BLUE 5#,2.66,2.7,,,,
12/3/04,48,2004,MIDWEST,CHEESE,BRICK AND/OR MUENSTER 5#,1.98,2.465,,,,
12/3/04,48,2004,MIDWEST,CHEESE,BRICK AND/OR MUENSTER 5#,1.98,2.465,,,,
12/3/04,48,2004,MIDWEST,CHEESE,CHEDDAR 40# BLOCK,1.88,2.265,,,,
12/3/04,48,2004,MIDWEST,CHEESE,CHEDDAR 40# BLOCK,1.88,2.265,,,,
12/3/04,48,2004,MIDWEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.5,2.95,,,,
12/3/04,48,2004,MIDWEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.5,2.95,,,,
12/3/04,48,2004,MIDWEST,CHEESE,MONTEREY JACK 10#,1.86,2.405,,,,
12/3/04,48,2004,MIDWEST,CHEESE,MONTEREY JACK 10#,1.86,2.405,,,,
12/3/04,48,2004,MIDWEST,CHEESE,MOZZARELLA 5 - 6#,1.89,2.365,,,,
12/3/04,48,2004,MIDWEST,CHEESE,MOZZARELLA 5 - 6#,1.89,2.365,,,,
12/3/04,48,2004,MIDWEST,CHEESE,PROCESS AMERICAN 5# LOAF,1.94,2.12,,,,
12/3/04,48,2004,MIDWEST,CHEESE,PROCESS AMERICAN 5# LOAF,1.94,2.12,,,,
12/10/04,49,2004,NORTHEAST,CHEESE,CHEDDAR SINGLE DAISIES,1.91,2.385,,,,
12/10/04,49,2004,NORTHEAST,CHEESE,CHEDDAR 40# BLOCK,2.0225,2.285,,,,
12/10/04,49,2004,NORTHEAST,CHEESE,CHEDDAR SINGLE DAISIES,1.91,2.385,,,,
12/10/04,49,2004,NORTHEAST,CHEESE,CHEDDAR 10# PRINTS,1.9525,2.4675,,,,
12/10/04,49,2004,NORTHEAST,CHEESE,CHEDDAR 40# BLOCK,2.0225,2.285,,,,
12/10/04,49,2004,NORTHEAST,CHEESE,CHEDDAR 10# PRINTS,1.9525,2.4675,,,,
12/10/04,49,2004,NORTHEAST,CHEESE,GRADE A SWISS CUTS 10 - 14#,2.45,2.65,,,,
12/10/04,49,2004,NORTHEAST,CHEESE,GRADE A SWISS CUTS 10 - 14#,2.45,2.65,,,,
12/10/04,49,2004,NORTHEAST,CHEESE,MUENSTER,2.125,2.3275,,,,
12/10/04,49,2004,NORTHEAST,CHEESE,MUENSTER,2.125,2.3275,,,,
12/10/04,49,2004,NORTHEAST,CHEESE,PROCESS 5# LOAF,2.005,2.2125,,,,
12/10/04,49,2004,NORTHEAST,CHEESE,PROCESS 5# LOAF,2.005,2.2125,,,,
12/10/04,49,2004,NORTHEAST,CHEESE,PROCESS 5# SLICED,2.025,2.265,,,,
12/10/04,49,2004,NORTHEAST,CHEESE,PROCESS 5# SLICED,2.025,2.265,,,,
12/10/04,49,2004,FOREIGN,CHEESE,BLUE,,,2.64,4.29,2.2675,3.7675
12/10/04,49,2004,FOREIGN,CHEESE,BLUE,,,2.64,4.29,2.2675,3.7675
12/10/04,49,2004,FOREIGN,CHEESE,EDAM 2 POUND,,,0,0,,
12/10/04,49,2004,FOREIGN,CHEESE,EDAM 2 POUND,,,0,0,,
12/10/04,49,2004,FOREIGN,CHEESE,EDAM 4 POUND,,,2.19,3.45,,
12/10/04,49,2004,FOREIGN,CHEESE,EDAM 4 POUND,,,2.19,3.45,,
12/10/04,49,2004,FOREIGN,CHEESE,GORGONZOLA,,,3.69,5.94,2.49,2.7825
12/10/04,49,2004,FOREIGN,CHEESE,GORGONZOLA,,,3.69,5.94,2.49,2.7825
12/10/04,49,2004,FOREIGN,CHEESE,"GOUDA, BABY ($/DOZEN) 10 OUNCE",,,27.8,31.7,,
12/10/04,49,2004,FOREIGN,CHEESE,"GOUDA, BABY ($/DOZEN) 10 OUNCE",,,27.8,31.7,,
12/10/04,49,2004,FOREIGN,CHEESE,"GOUDA, LARGE",,,0,0,,
12/10/04,49,2004,FOREIGN,CHEESE,"GOUDA, LARGE",,,0,0,,
12/10/04,49,2004,FOREIGN,CHEESE,JARLSBERG-(BRAND),,,2.95,4.09,,
12/10/04,49,2004,FOREIGN,CHEESE,JARLSBERG-(BRAND),,,2.95,4.09,,
12/10/04,49,2004,FOREIGN,CHEESE,PARMESAN (ITALY),,,0,0,3.6775,3.7875
12/10/04,49,2004,FOREIGN,CHEESE,PARMESAN (ITALY),,,0,0,3.6775,3.7875
12/10/04,49,2004,FOREIGN,CHEESE,PROVOLONE (ITALY),,,3.44,5.69,2.28,2.5025
12/10/04,49,2004,FOREIGN,CHEESE,PROVOLONE (ITALY),,,3.44,5.69,2.28,2.5025
12/10/04,49,2004,FOREIGN,CHEESE,REGGIANITO (ARGENTINE),,,2.69,3.29,,
12/10/04,49,2004,FOREIGN,CHEESE,REGGIANITO (ARGENTINE),,,2.69,3.29,,
12/10/04,49,2004,FOREIGN,CHEESE,ROMANO (COWS MILK),,,0,0,3.4625,5.6375
12/10/04,49,2004,FOREIGN,CHEESE,ROMANO (COWS MILK),,,0,0,3.4625,5.6375
12/10/04,49,2004,FOREIGN,CHEESE,ROMANO (ITALY),,,2.1,3.15,,
12/10/04,49,2004,FOREIGN,CHEESE,ROMANO (ITALY),,,2.1,3.15,,
12/10/04,49,2004,FOREIGN,CHEESE,ROQUEFORT,,,0,0,,
12/10/04,49,2004,FOREIGN,CHEESE,ROQUEFORT,,,0,0,,
12/10/04,49,2004,FOREIGN,CHEESE,SARDO ROMANO (ARGENTINE),,,2.85,3.29,,
12/10/04,49,2004,FOREIGN,CHEESE,SARDO ROMANO (ARGENTINE),,,2.85,3.29,,
12/10/04,49,2004,FOREIGN,CHEESE,SWISS CUTS AUSTRIAN,,,0,0,,
12/10/04,49,2004,FOREIGN,CHEESE,SWISS CUTS AUSTRIAN,,,0,0,,
12/10/04,49,2004,FOREIGN,CHEESE,SWISS CUTS FINNISH,,,2.59,2.85,,
12/10/04,49,2004,FOREIGN,CHEESE,SWISS CUTS FINNISH,,,2.59,2.85,,
12/10/04,49,2004,FOREIGN,CHEESE,SWISS CUTS SWITZERLAND,,,,,2.45,2.65
12/10/04,49,2004,FOREIGN,CHEESE,SWISS CUTS SWITZERLAND,,,,,2.45,2.65
12/10/04,49,2004,MIDWEST,CHEESE,BLUE 5#,2.7,2.735,,,,
12/10/04,49,2004,MIDWEST,CHEESE,BLUE 5#,2.7,2.735,,,,
12/10/04,49,2004,MIDWEST,CHEESE,BRICK AND/OR MUENSTER 5#,1.98,2.54,,,,
12/10/04,49,2004,MIDWEST,CHEESE,BRICK AND/OR MUENSTER 5#,1.98,2.54,,,,
12/10/04,49,2004,MIDWEST,CHEESE,CHEDDAR 40# BLOCK,1.88,2.265,,,,
12/10/04,49,2004,MIDWEST,CHEESE,CHEDDAR 40# BLOCK,1.88,2.265,,,,
12/10/04,49,2004,MIDWEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.5,2.95,,,,
12/10/04,49,2004,MIDWEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.5,2.95,,,,
12/10/04,49,2004,MIDWEST,CHEESE,MONTEREY JACK 10#,1.86,2.48,,,,
12/10/04,49,2004,MIDWEST,CHEESE,MONTEREY JACK 10#,1.86,2.48,,,,
12/10/04,49,2004,MIDWEST,CHEESE,MOZZARELLA 5 - 6#,1.89,2.365,,,,
12/10/04,49,2004,MIDWEST,CHEESE,MOZZARELLA 5 - 6#,1.89,2.365,,,,
12/10/04,49,2004,MIDWEST,CHEESE,PROCESS AMERICAN 5# LOAF,1.975,2.155,,,,
12/10/04,49,2004,MIDWEST,CHEESE,PROCESS AMERICAN 5# LOAF,1.975,2.155,,,,
12/10/04,49,2004,WEST,CHEESE,CHEDDAR 10# CUTS,2.185,2.405,,,,
12/10/04,49,2004,WEST,CHEESE,CHEDDAR 40# BLOCK,2.005,2.3575,,,,
12/10/04,49,2004,WEST,CHEESE,CHEDDAR 10# CUTS,2.185,2.405,,,,
12/10/04,49,2004,WEST,CHEESE,CHEDDAR 40# BLOCK,2.005,2.3575,,,,
12/10/04,49,2004,WEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.25,2.7,,,,
12/10/04,49,2004,WEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.25,2.7,,,,
12/10/04,49,2004,WEST,CHEESE,MONTEREY JACK 10#,2.195,2.355,,,,
12/10/04,49,2004,WEST,CHEESE,MONTEREY JACK 10#,2.195,2.355,,,,
12/10/04,49,2004,WEST,CHEESE,PROCESS 5# LOAF,1.9475,2.2075,,,,
12/10/04,49,2004,WEST,CHEESE,PROCESS 5# LOAF,1.9475,2.2075,,,,
12/10/04,50,2004,MIDWEST,CHEESE,BLUE 5#,2.5725,2.9,,,,
12/10/04,50,2004,MIDWEST,CHEESE,BLUE 5#,2.5725,2.9,,,,
12/10/04,50,2004,MIDWEST,CHEESE,BRICK AND/OR MUENSTER 5#,2.18,2.3775,,,,
12/10/04,50,2004,MIDWEST,CHEESE,BRICK AND/OR MUENSTER 5#,2.18,2.3775,,,,
12/10/04,50,2004,MIDWEST,CHEESE,CHEDDAR 40# BLOCK,2.0775,2.265,,,,
12/10/04,50,2004,MIDWEST,CHEESE,CHEDDAR 40# BLOCK,2.0775,2.265,,,,
12/10/04,50,2004,MIDWEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.5,2.95,,,,
12/10/04,50,2004,MIDWEST,CHEESE,GRADE A SWISS CUTS 6 - 9#,2.5,2.95,,,,
12/10/04,50,2004,MIDWEST,CHEESE,MONTEREY JACK 10#,2.25,2.3175,,,,
12/10/04,50,2004,MIDWEST,CHEESE,MONTEREY JACK 10#,2.25,2.3175,,,,
12/10/04,50,2004,MIDWEST,CHEESE,MOZZARELLA 5 - 6#,2.0225,2.365,,,,
12/10/04,50,2004,MIDWEST,CHEESE,MOZZARELLA 5 - 6#,2.0225,2.365,,,,
12/10/04,50,2004,MIDWEST,CHEESE,PROCESS AMERICAN 5# LOAF,1.775,2.2,,,,
12/10/04,50,2004,MIDWEST,CHEESE,PROCESS AMERICAN 5# LOAF,1.775,2.2,,,,
12/17/04,50,2004,NORTHEAST,CHEESE,CHEDDAR 40# BLOCK,1.8625,2.1225,,,,
12/17/04,50,2004,NORTHEAST,CHEESE,CHEDDAR 10# PRINTS,1.79,2.305,,,,
12/17/04,50,2004,NORTHEAST,CHEESE,CHEDDAR SINGLE DAISIES,1.7475,2.2225,,,,
12/17/04,50,2004,NORTHEAST,CHEESE,CHEDDAR SINGLE DAISIES,1.7475,2.2225,,,,
12/17/04,50,2004,NORTHEAST,CHEESE,CHEDDAR 10# PRINTS,1.79,2.305,,,,
12/17/04,50,2004,NORTHEAST,CHEESE,CHEDDAR 40# BLOCK,1.8625,2.1225,,,,
12/17/04,50,2004,NORTHEAST,CHEESE,GRADE A SWISS CUTS 10 - 14#,2.45,2.65,,,,
12/17/04,50,2004,NORTHEAST,CHEESE,GRADE A SWISS CUTS 10 - 14#,2.45,2.65,,,,
12/17/04,50,2004,NORTHEAST,CHEESE,MUENSTER,1.9625,2.165,,,,
12/17/04,50,2004,NORTHEAST,CHEESE,MUENSTER,1.9625,2.165,,,,
12/17/04,50,2004,NORTHEAST,CHEESE,PROCESS 5# LOAF,1.8475,2.055,,,,
12/17/04,50,2004,NORTHEAST,CHEESE,PROCESS 5# SLICED,1.8675,2.12,,,,
12/17/04,50,2004,NORTHEAST,CHEESE,PROCESS 5# SLICED,1.8675,2.12,,,,
12/17/04,50,2004,NORTHEAST,CHEESE,PROCESS 5# LOAF,1.8475,2.055,,,,
12/17/04,50,2004,FOREIGN,CHEESE,BLUE,,,2.64,4.29,2.105,3.605
